-6,3
-5.9,3
-5.8,3
-5.7,3
-5.6,3
-5.5,3
-5.4,3
-5.3,3
-5.2,3
-5.1,3
-5,3
-4.9,3
-4.8,3
-4.7,3
-4.6,3
-4.5,3
-4.4,3
-4.3,3
-4.2,3
-4.1,3
-4,3
-3.9,3
-3.8,3
-3.7,3
-3.6,3
-3.5,3
-3.4,3
-3.3,3
-3.2,3
-3.1,3
-3,3
-2.9,3
-2.8,3
-2.7,3
-2.6,3
-2.5,3
-2.4,4
-2.3,5
-2.2,6
-2.1,7
-2,6
-1.9,7
-1.8,9
-1.7,13
-1.6,21
-1.5,26
-1.4,32
-1.3,40
-1.2,40
-1.1,34
-1,44
-0.9,46
-0.8,57
-0.7,55
-0.6,56
-0.5,60
-0.4,60
-0.3,71
-0.2,72
-0.1,67
0,52
0.1,60
0.2,59
0.3,44
0.4,51
0.5,66
0.6,60
0.7,60
0.8,73
0.9,69
1,70
1.1,82
1.2,88
1.3,78
1.4,76
1.5,75
1.6,76
1.7,77
1.8,55
1.9,59
2,65
2.1,66
2.2,75
2.3,66
2.4,74
2.5,74
2.6,68
2.7,65
2.8,76
2.9,71
3,62
3.1,49
3.2,52
3.3,51
3.4,48
3.5,34
3.6,34
3.7,28
3.8,34
3.9,33
4,35
4.1,31
4.2,28
4.3,27
4.4,27
4.5,27
4.6,28
4.7,25
4.8,17
4.9,16
5,17
5.1,13
5.2,13
5.3,9
5.4,8
5.5,6
5.6,4
5.7,4
5.8,3
5.9,4
6,4
