-6,1
-5.9,1
-5.8,1
-5.7,1
-5.6,1
-5.5,1
-5.4,1
-5.3,1
-5.2,1
-5.1,1
-5,1
-4.9,2
-4.8,1
-4.7,1
-4.6,1
-4.5,1
-4.4,1
-4.3,1
-4.2,1
-4.1,1
-4,1
-3.9,1
-3.8,1
-3.7,1
-3.6,1
-3.5,2
-3.4,2
-3.3,2
-3.2,4
-3.1,6
-3,7
-2.9,6
-2.8,6
-2.7,5
-2.6,3
-2.5,2
-2.4,1
-2.3,3
-2.2,2
-2.1,4
-2,3
-1.9,6
-1.8,5
-1.7,6
-1.6,4
-1.5,7
-1.4,8
-1.3,12
-1.2,10
-1.1,16
-1,13
-0.9,12
-0.8,27
-0.7,22
-0.6,26
-0.5,34
-0.4,23
-0.3,22
-0.2,36
-0.1,44
0,47
0.1,51
0.2,56
0.3,61
0.4,78
0.5,75
0.6,69
0.7,55
0.8,78
0.9,75
1,101
1.1,103
1.2,90
1.3,92
1.4,102
1.5,105
1.6,102
1.7,110
1.8,95
1.9,92
2,100
2.1,106
2.2,118
2.3,95
2.4,90
2.5,84
2.6,78
2.7,75
2.8,66
2.9,77
3,66
3.1,59
3.2,59
3.3,59
3.4,54
3.5,51
3.6,54
3.7,56
3.8,50
3.9,48
4,52
4.1,60
4.2,62
4.3,69
4.4,60
4.5,55
4.6,52
4.7,52
4.8,47
4.9,47
5,48
5.1,46
5.2,45
5.3,35
5.4,37
5.5,33
5.6,36
5.7,32
5.8,28
5.9,24
6,22
