-6,3
-5.9,3
-5.8,3
-5.7,3
-5.6,3
-5.5,3
-5.4,3
-5.3,3
-5.2,3
-5.1,3
-5,3
-4.9,3
-4.8,3
-4.7,3
-4.6,3
-4.5,3
-4.4,3
-4.3,3
-4.2,3
-4.1,3
-4,3
-3.9,3
-3.8,3
-3.7,3
-3.6,3
-3.5,3
-3.4,3
-3.3,3
-3.2,3
-3.1,3
-3,3
-2.9,3
-2.8,3
-2.7,3
-2.6,4
-2.5,4
-2.4,7
-2.3,6
-2.2,5
-2.1,4
-2,4
-1.9,5
-1.8,5
-1.7,9
-1.6,14
-1.5,16
-1.4,23
-1.3,33
-1.2,32
-1.1,30
-1,37
-0.9,42
-0.8,42
-0.7,52
-0.6,57
-0.5,42
-0.4,56
-0.3,62
-0.2,57
-0.1,51
0,68
0.1,73
0.2,76
0.3,92
0.4,78
0.5,75
0.6,73
0.7,57
0.8,60
0.9,63
1,72
1.1,69
1.2,54
1.3,49
1.4,57
1.5,57
1.6,52
1.7,54
1.8,54
1.9,49
2,49
2.1,47
2.2,41
2.3,46
2.4,51
2.5,41
2.6,42
2.7,35
2.8,36
2.9,37
3,34
3.1,29
3.2,25
3.3,23
3.4,27
3.5,23
3.6,30
3.7,30
3.8,33
3.9,35
4,33
4.1,30
4.2,25
4.3,24
4.4,21
4.5,28
4.6,27
4.7,24
4.8,26
4.9,23
5,23
5.1,20
5.2,21
5.3,20
5.4,19
5.5,24
5.6,24
5.7,19
5.8,18
5.9,21
6,16
